genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,release_year
Alternative,Gorillaz,Lake Zurich,0RC23Ua9z3HUD9ssrX2VGj,55,0.000108,0.618,253627,0.886,0.881,D,0.0821,-6.099,Major,0.033,115.082,4/4,0.779,2018
Alternative,Radiohead,Reckoner,56Z7hbyMrndw1naxb6I5Oi,59,0.511,0.518,290213,0.656,0.156,E,0.0679,-7.438,Minor,0.0264,104.282,4/4,0.203,2007
Alternative,System Of A Down,Deer Dance,2SpGXD7EbexndFmmThrnsy,56,0.0104,0.454,174933,0.938,0.000879,F,0.311,-3.594,Minor,0.123,160.156,4/4,0.795,2001
Alternative,Screaming Trees,Nearly Lost You,4EiLHuUSKTlaGmdR17J2tc,53,3.37e-05,0.192,246227,0.908,0.000162,G,0.279,-9.127,Major,0.072,201.254,4/4,0.481,1992
Alternative,Slipknot,Vermilion,0fX9KPa0i9RGDI59gI90i9,58,0.00421,0.219,316667,0.989,0.0156,B,0.375,-2.962,Minor,0.16,168.069,3/4,0.149,2004
Alternative,Anberlin,The Feel Good Drag,5sTVykpRs4eiZKn96bZogj,54,0.0013,0.342,207360,0.677,0.00671,F,0.201,-11.906,Minor,0.0568,188.6,4/4,0.501,2005
Alternative,Badflower,Ghost - Acoustic,23SVad8eDBAtoCFgF8vOFl,54,0.424,0.669,269323,0.517,0.0,B,0.155,-5.97,Minor,0.0345,140.931,4/4,0.354,2018
Alternative,Black Veil Brides,Wake Up,3WnrxWNTHDGyCVCwfMJPtR,54,0.00401,0.558,162093,0.946,3.4e-06,C,0.395,-3.569,Minor,0.122,126.933,4/4,0.576,2018
Alternative,Frank Carter & The Rattlesnakes,Crowbar,78n9Kl5xJjWfUPEYUAhhG1,56,0.0922,0.572,140880,0.639,1.64e-05,F,0.563,-6.196,Major,0.0506,179.857,3/4,0.804,2019
Alternative,Shinedown,Burning Bright,2v2tACRdYHWFMuUIvSI4fL,50,0.0004,0.527,227107,0.763,4.52e-06,B,0.108,-5.303,Minor,0.0325,113.406,4/4,0.26,2003
Alternative,Volbeat,Parasite,5rsDeFvaScT7cPqbaD1Es1,39,0.000312,0.49,37667,0.932,0.785,B,0.0676,-3.8,Minor,0.0656,91.066,4/4,0.348,2019
Alternative,Los Fabulosos Cadillacs,Matador - Remasterizado 2008,7d4pdMym8ZBOgf1oVPTiPb,65,0.0274,0.543,275893,0.962,0.027,E,0.09,-5.337,Minor,0.106,193.66,4/4,0.639,2021
Alternative,Phil Wickham,The Secret Place - Acoustic,2kLHSJ9B6sqDYggynPrNiA,51,0.581,0.509,283787,0.387,0.0,D#,0.0781,-5.887,Major,0.0299,125.853,4/4,0.304,2016
Alternative,Metronomy,The Look,6zfczP87XO2SxWlQtnjFNa,66,0.623,0.638,277653,0.535,0.0391,A,0.0837,-7.792,Minor,0.0415,84.947,4/4,0.504,2011
Alternative,Sturgill Simpson,Life Ain't Fair and the World Is Mean,3M97fwKZfzvQ8xppMoQ7a0,47,0.142,0.637,126467,0.821,0.0349,B,0.261,-5.065,Minor,0.0342,104.34,4/4,0.734,2013
Alternative,Theory of a Deadman,Straight Jacket,7E9URUZz4m38M4t7yME5oU,53,0.0352,0.577,240973,0.719,0.0,B,0.079,-5.575,Minor,0.0564,175.979,4/4,0.615,2017
Alternative,6LACK,Alone / EA6,4r8BzCnB6mDdPcJuSmSovv,51,0.709,0.448,553853,0.66,0.000465,A,0.351,-7.642,Major,0.276,124.767,5/4,0.119,2016
Alternative,ODIE,Story,4bsk2DaGmyhLhCeSXxmDuX,53,0.482,0.754,193202,0.367,6.73e-05,E,0.153,-12.631,Minor,0.0952,86.989,4/4,0.826,2018
Alternative,Jeremy Camp,Christ In Me,04ZzbJOLBEhaf8PVQuH96u,52,0.012,0.491,211600,0.885,0.0,C,0.0947,-3.197,Major,0.0381,91.033,4/4,0.202,2015
Alternative,In This Moment,Sick Like Me,76AYOdnKWcSLviCsKDXyS1,52,0.000165,0.448,299820,0.982,2.32e-06,A,0.0539,-3.971,Minor,0.287,131.895,4/4,0.0978,2014
Alternative,Saba,Beautiful Smile,475SvHOt2z2mp5dK2pjSJ8,53,0.278,0.889,171013,0.596,0.0,A,0.0798,-8.23,Minor,0.397,97.994,5/4,0.899,2018
Alternative,The Score,Money Run Low,3LhGRE7ZNOEZhrqazWMYRI,54,0.018,0.652,185467,0.928,0.0,G,0.302,-3.978,Minor,0.0479,133.979,4/4,0.804,2017
Alternative,Crystal Castles,Crimewave,3yQFmN8A5S8Kf1nUJuvb01,56,0.184,0.746,258453,0.691,0.0259,E,0.205,-7.533,Minor,0.0403,119.982,4/4,0.888,2008
Alternative,Breaking Benjamin,What Lies Beneath,2DezzC1osZwVm3lxIRlrCe,53,0.00238,0.429,214787,0.889,0.0,F#,0.13,-3.855,Major,0.0786,95.07,3/4,0.284,2009
Alternative,Four Tet,Two Thousand and Seventeen,2ZIaH69kaz55RM4Pjx6KXl,60,0.327,0.551,252256,0.469,0.161,D,0.0939,-8.393,Major,0.0296,75.495,4/4,0.498,2017
Alternative,Modest Mouse,Lampshades on Fire,5jJ69cMDMC0aeWPjZo6VP2,55,0.156,0.659,187720,0.906,3.27e-06,G,0.105,-3.906,Minor,0.0428,94.997,4/4,0.792,2015
Alternative,Yeek,I'm Trying,7rDvD5WGtchCGkfQOpIb8C,48,0.541,0.804,163299,0.429,0.00106,C#,0.103,-6.712,Major,0.0714,96.957,4/4,0.768,2019
Alternative,X Ambassadors,Unsteady - Erich Lee Gravity Remix,7AOdyU64RafmvJUL4WMotN,58,0.0139,0.396,204587,0.574,1e-05,D,0.32,-7.381,Major,0.0426,116.605,4/4,0.0758,2016
Alternative,Yeah Yeah Yeahs,Heads Will Roll - A-Trak Remix Radio Edit,0vBpyfpW2lARGh3AZFtWRi,51,0.0172,0.705,203920,0.807,0.0392,G#,0.232,-3.157,Minor,0.0845,132.025,4/4,0.88,2009
Alternative,Soda Stereo,De Música Ligera,2WD9ggmpZE7Wodh3qVVCgg,50,0.00487,0.542,212893,0.714,0.298,D,0.334,-8.045,Major,0.028,124.26,4/4,0.76,1983
Alternative,Camp Lo,Luchini AKA This Is It,20DcrlNK0NcRknbX4wcEO4,55,0.0495,0.721,240093,0.949,0.0,F#,0.327,-5.685,Major,0.278,83.028,4/4,0.835,1997
Alternative,Saba,Stay Right Here,16DHWSDlEa5K0JbMHnuMXM,53,0.132,0.752,210133,0.536,0.0,A,0.281,-7.444,Minor,0.452,129.93,4/4,0.628,2018
Alternative,Cake,I Will Survive,0qgiFuYhYuwtFXEwYakddE,58,0.303,0.507,310600,0.683,0.000132,G,0.142,-8.079,Major,0.0316,95.732,4/4,0.901,1996
Alternative,The Neighbourhood,24/7,4Cdb1dE3pfiWlqnAIcImyQ,55,0.00213,0.587,219973,0.744,0.00181,G,0.114,-4.611,Minor,0.0742,118.962,4/4,0.236,2018
Alternative,LEDGER,Completely,5alqoNKmqLskj2xrY02g0Y,48,0.0184,0.462,211107,0.817,0.0,G#,0.562,-5.14,Major,0.0415,90.046,4/4,0.395,2019
Alternative,Pavement,Harness Your Hopes - (B-side),4tggZyGJMNJMooWuRbvN5q,55,0.289,0.605,206947,0.573,0.0406,D,0.133,-7.804,Major,0.037,107.882,4/4,0.581,2008
Alternative,Blue October,I Hope You're Happy,2YJNoQKf1MPwlInwFPw28P,52,0.0222,0.54,232404,0.939,9.66e-05,C,0.105,-1.712,Major,0.0878,176.085,4/4,0.672,2018
Alternative,Hole,Malibu,5bVOX6eyHsML2sB4aMlZEi,57,0.000833,0.528,230040,0.904,0.0,D,0.174,-5.854,Major,0.0343,122.371,4/4,0.678,1998
Alternative,Light The Torch,The Safety of Disbelief,28Mj8V1IVsfHnHhl4RkZq2,51,2.26e-05,0.389,213227,0.972,0.0121,D,0.501,-4.925,Major,0.138,82.517,4/4,0.19,2018
Alternative,Avenged Sevenfold,Gunslinger,7MOQrtXMNImAq5TrPZzC0w,55,0.0203,0.316,251533,0.729,8.99e-06,D,0.207,-5.931,Minor,0.0356,163.127,4/4,0.367,2007
Alternative,Boston Manor,Halo,0BBuP5Ynwl0hMKbQGEjfnk,53,0.00078,0.421,223720,0.823,3.21e-05,A,0.204,-3.327,Minor,0.0446,104.973,4/4,0.155,2018
Alternative,Tierra Whack,Fuck Off,4iFgO0Rmg5hXcPpM3RpayS,51,0.749,0.565,60000,0.601,0.0,C,0.275,-3.876,Major,0.0307,95.096,4/4,0.66,2018
Alternative,Manu Chao,Bongo Bong,00SmB7n85SKROGjybsyq5i,64,0.944,0.755,158427,0.545,0.000118,A,0.144,-10.027,Minor,0.0646,149.807,4/4,0.964,1998
Alternative,Earl Sweatshirt,Wool,228nYWqXzsBS9Ha0SIpM7q,53,0.347,0.732,153120,0.473,0.0,C#,0.366,-7.197,Major,0.271,47.811,4/4,0.394,2015
Alternative,TobyMac,Til The Day I Die,2v49NJk4EhgM4xVkNKrfqc,51,0.00693,0.659,227813,0.876,2.93e-05,A#,0.144,-5.518,Minor,0.0395,99.981,4/4,0.293,2015
Alternative,Foxygen,Shuggie,51XZD1FCrWyU3dDWJH4nzb,60,0.101,0.467,201707,0.645,0.00524,C#,0.144,-7.614,Minor,0.0364,127.947,3/4,0.71,2013
Alternative,UMI,High School,2Q5l817bEwCulz8WjTqyvL,52,0.105,0.837,133667,0.601,1.15e-05,A#,0.102,-5.674,Major,0.0729,121.985,4/4,0.956,2019
Alternative,for KING & COUNTRY,Shoulders,5MCG4XcVcvCOXWpSg2cfRC,53,0.171,0.518,303307,0.744,7.63e-06,D#,0.109,-7.106,Major,0.0351,98.022,4/4,0.161,2015
Alternative,Queens of the Stone Age,Feet Don't Fail Me,2JB7PvDV0R3Vwbq0iy1WPe,57,0.0188,0.514,341825,0.806,0.00227,D,0.0976,-6.947,Major,0.0582,109.331,4/4,0.288,2017
Alternative,Atmosphere,The Best Day,1WPQ1MfGc8KYi4eu0JwjlR,52,0.358,0.882,216893,0.624,0.0,F#,0.0678,-5.372,Major,0.0681,96.897,4/4,0.9,2010
Alternative,Florence + The Machine,Big God,1NcXkWB3UwXfMt8izByICb,59,0.528,0.625,241760,0.366,2.1e-05,D,0.0958,-8.388,Minor,0.0331,72.992,4/4,0.219,2018
Alternative,Run The Jewels,Oh Mama,19kxim9pNHLm8MENcZeu94,49,0.106,0.654,216587,0.51,6.42e-05,A,0.345,-7.808,Major,0.211,76.045,4/4,0.31,2016
Alternative,Arcade Fire,Sprawl II (Mountains Beyond Mountains),0U0p8weaMIbIFMJ0CPlvHV,57,0.016,0.518,325547,0.81,0.0013,G#,0.115,-6.445,Major,0.029,99.968,4/4,0.179,2010
Alternative,Nothing But Thieves,Amsterdam,454I78HEySdcHE8fcVabTb,60,0.00403,0.511,272240,0.934,3.54e-05,D#,0.242,-4.561,Major,0.242,168.061,4/4,0.668,2017
Alternative,6LACK,Been A While,007PPvZtGDYHSEhYPxqIfC,55,0.36,0.442,176213,0.463,1.71e-05,C#,0.256,-10.93,Minor,0.247,87.213,1/4,0.229,2018
Alternative,Avenged Sevenfold,Scream,297d7PwfSFHQXCjqqDXQT2,54,3.74e-05,0.549,288240,0.941,1.45e-06,F#,0.213,-4.802,Minor,0.0521,130.009,4/4,0.581,2007
Alternative,Lamb of God,Walk with Me In Hell,6vjvewW34Y3UiGQtJokGlY,56,3.39e-05,0.286,311507,0.982,0.00675,C,0.309,-3.828,Minor,0.131,110.629,4/4,0.118,2006
Alternative,Die Antwoord,I Fink U Freeky,6QWpolEawxnSNfYOmYFG0M,60,0.0292,0.844,280920,0.751,1.71e-05,F#,0.499,-6.5,Major,0.223,129.985,4/4,0.514,2012
Alternative,Junglepussy,Trader Joe,68UwqWt98BW1QdDnGV9DO1,49,0.574,0.872,188917,0.541,1.79e-06,C,0.0617,-6.932,Major,0.0629,133.005,4/4,0.589,2018
Alternative,Run The Jewels,Let's Go (The Royal We),684nFcq9jOLIcCxovCtveu,53,0.0125,0.715,217853,0.641,0.000842,B,0.0932,-6.184,Major,0.172,127.943,4/4,0.283,2018
Alternative,Sorority Noise,"Blonde Hair, Black Lungs",5LuYzNT80u6BrRFtwEPet7,49,0.000448,0.313,176975,0.605,0.0,F,0.136,-6.261,Major,0.0447,114.182,3/4,0.379,2014
Alternative,Avenged Sevenfold,Mad Hatter,06ccOZxagoqk4oc0cGaJw7,53,0.000661,0.412,303523,0.956,0.00387,G,0.0717,-4.538,Minor,0.0678,152.025,4/4,0.137,2018
Alternative,Sum 41,Heads Will Roll,6TJDRJlPtKJLoJVvgQRs0S,51,0.000309,0.403,230096,0.834,4.79e-06,G,0.221,-3.453,Major,0.0423,187.949,4/4,0.645,2019
Alternative,Metronomy,Salted Caramel Ice Cream,0HCdc7of8JVMioMtqUW2nT,58,0.00711,0.893,210293,0.523,0.0937,B,0.0876,-6.751,Major,0.0639,125.027,4/4,0.883,2019
Alternative,Sugar Ray,When It's Over - David Kahne Main,5ZsPy9wHH733NlU6c4v2Hi,51,0.0387,0.675,217853,0.775,0.0,E,0.383,-5.772,Major,0.0522,99.945,4/4,0.933,2001
Alternative,The Unlikely Candidates,Call My Name,1v2EmuslskqaQS0iNfhwMb,54,0.000433,0.614,182058,0.72,0.0,F#,0.148,-4.076,Minor,0.0305,104.082,4/4,0.585,2017
Alternative,Bryce Fox,Lucy,6nsu6EmEp9ANx4s4Oka5vq,51,0.0284,0.592,244507,0.745,0.0,F,0.113,-4.325,Major,0.0903,77.029,4/4,0.548,2017
Alternative,Passion,Build My Life - Live,34plEFbj6nBMG7esY9rzim,52,0.221,0.323,459467,0.467,0.0,G,0.115,-7.282,Major,0.0334,139.505,4/4,0.0625,2017
Alternative,The Unlikely Candidates,Oh My Dear Lord,0iHA83002w19QxhOIixKDy,54,0.0382,0.557,192500,0.798,1.4e-05,C#,0.0666,-4.506,Minor,0.113,72.044,4/4,0.673,2018
Alternative,Sum 41,A Death In The Family,7lnfnIFZxiW58fW7qLZaQp,51,5.07e-05,0.467,198358,0.965,5.67e-05,C#,0.134,-3.11,Minor,0.0598,154.899,4/4,0.477,2019
Alternative,Five Finger Death Punch,Stuck in My Ways,3kWm10Y02xYIJo6j8NVrQz,49,0.00148,0.435,236755,0.988,0.0,A,0.247,-3.161,Minor,0.114,164.057,4/4,0.0952,2018
Alternative,Shinedown,special,0vmn9XUPoxbWtHeZGfwgBj,52,0.592,0.443,224427,0.572,0.00208,B,0.299,-6.165,Minor,0.0341,153.591,4/4,0.211,2018
Alternative,TobyMac,Me Without You,3LEBulRQI5hHe2TUKKswUf,51,0.00247,0.775,214665,0.785,0.0,G,0.0669,-3.503,Minor,0.0411,130.029,4/4,0.963,2012
Alternative,Danny Brown,Grown Up,1uDrIgjVtFsrrWWctCxoBL,57,0.117,0.649,139931,0.764,0.0,B,0.12,-6.442,Major,0.261,93.083,4/4,0.703,2012
Alternative,BLESSED,Sorrows,0fWWG7WOvRjOKqatYzNNDU,50,0.00196,0.698,230000,0.85,0.00626,A#,0.118,-5.173,Minor,0.0285,120.032,4/4,0.194,2016
Alternative,Jai Paul,Str8 Outta Mumbai,3pROf3AwBDvr2LaGfpZFnT,55,0.0625,0.716,162480,0.74,0.0,A,0.156,-4.437,Minor,0.262,114.916,4/4,0.597,2013
Alternative,DaniLeigh,All I Know,4dxM44QcHvrbTqCtBsNprG,53,0.0621,0.384,163747,0.667,0.0,C,0.33,-8.126,Minor,0.516,187.767,4/4,0.72,2017
Alternative,Bullet For My Valentine,You Want a Battle? (Here's a War),1KCAEG6JcsTzi8ddZzs0nk,60,3.21e-05,0.295,254613,0.98,0.0,D,0.359,-4.075,Minor,0.0854,134.335,4/4,0.283,2015
Alternative,The 1975,She Way Out,0Ag6Du3bXVgBTG4rpbFxKG,49,0.00354,0.618,239252,0.861,0.0,E,0.1,-4.734,Minor,0.0366,116.971,4/4,0.248,2013
Alternative,Starset,Die For You,4cExQhQ0i34yZcoDsHFMV6,55,0.00591,0.152,317440,0.795,0.0,D,0.273,-6.408,Minor,0.0714,75.02,4/4,0.162,2017
Alternative,The Story So Far,Nerve,1DlT3Udf11689ezYr6R8aA,51,0.00131,0.514,188200,0.971,0.000548,G#,0.281,-2.633,Major,0.0696,108.008,4/4,0.482,2015
Alternative,Nicotine,The First Time,4U9HOSPA26wiY9N8houElW,49,0.357,0.667,203368,0.452,0.000556,C,0.137,-10.035,Major,0.027,95.016,4/4,0.519,2017
Alternative,Taproot,Poem,7mQwxVogsnpR3h6AJLQLlR,53,0.000104,0.364,189200,0.912,0.0025,G,0.086,-2.968,Major,0.107,105.368,4/4,0.666,2002
Alternative,Tenth Avenue North,I Have This Hope,5ELZpvTDGorz9BIE9zaBoZ,52,0.199,0.422,204800,0.336,0.0,C,0.189,-7.199,Major,0.0306,108.009,4/4,0.11,2016
Alternative,MARINA,I Am Not a Robot,4Og5nDOUVu3ZrYQP4Ungyg,52,0.57,0.606,214427,0.636,1.65e-06,D,0.0944,-4.559,Major,0.0278,120.04,4/4,0.452,2009
Alternative,Monte Booker,Kompany,5vS0exugk3uvkQCqKLWVyD,49,0.268,0.548,209869,0.512,2.23e-06,B,0.273,-7.671,Minor,0.294,67.853,4/4,0.718,2017
Alternative,Jason Isbell,Cover Me Up,5qW6ZYct54PhKliCntyxRX,55,0.882,0.429,293973,0.093,0.00703,D#,0.111,-15.944,Major,0.0433,129.661,3/4,0.208,2013
Alternative,grandson,Kiss Bang,20UffSyFaybW0xW04IhSbL,52,0.000233,0.322,172941,0.832,0.218,F#,0.364,-4.36,Minor,0.0731,78.721,1/4,0.322,2017
Alternative,Meredith Andrews,Open Over Us (Live),7v4qvJHhz314Fcq0sLmyvR,53,0.112,0.225,452389,0.501,0.0,D#,0.0685,-8.296,Major,0.0341,143.912,4/4,0.111,2019
Alternative,Passion,Holy Ground - Live,2Z0A7W013G7P0byg4GNtse,51,0.0152,0.279,328973,0.664,0.0,C,0.11,-5.613,Minor,0.0389,144.168,4/4,0.0527,2017
Alternative,Noname,Self,2wUnFLr2k5491Pv4cUYd83,55,0.855,0.808,94933,0.541,0.000977,D#,0.142,-6.525,Major,0.252,92.132,4/4,0.811,2018
Alternative,Blood Orange,Best to You,1p2TWJxUlHE5JR0sE6E1d7,56,0.181,0.658,225748,0.785,0.00223,C,0.724,-8.513,Major,0.036,125.015,4/4,0.345,2016
Alternative,Marilyn Manson,This Is The New S**t,3C84jaEdYxiq8LC4jwYqj6,53,0.00106,0.573,259667,0.865,0.00469,D,0.116,-6.097,Major,0.104,178.115,4/4,0.616,2003
Alternative,Parkway Drive,Vice Grip,0AHHDAHFRaT82UVw5fMr1R,56,3.17e-05,0.48,263587,0.988,0.00432,B,0.389,-3.229,Minor,0.0838,124.041,4/4,0.252,2015
Alternative,Linkin Park,Figure.09,3yE7LC2ZyNWsLRSXHb0J06,49,0.00919,0.518,197507,0.951,0.0,A,0.148,-3.198,Major,0.0529,98.068,4/4,0.537,2003
Alternative,PNAU,Changa - Blanke Remix,5TL9e2xgtvJFtNCBsq1CgX,56,0.033,0.53,188471,0.789,0.119,A,0.272,-5.546,Major,0.0431,110.086,4/4,0.0654,2018
Alternative,The Score,The Heat,6CG9h12IPYyqGBNBp72SuR,53,0.00426,0.512,221227,0.797,0.0,F,0.0993,-4.425,Minor,0.0507,83.957,4/4,0.678,2017
Alternative,Five Finger Death Punch,Bad Seed,72j639ob69271X94fJH6uF,49,6.95e-06,0.568,239120,0.979,0.0,C#,0.324,-4.129,Minor,0.139,129.948,4/4,0.535,2018
Alternative,Solange,Time (is),6l82XaHZyodfRvNo85Pdqr,51,0.842,0.493,219960,0.159,0.581,C,0.162,-11.048,Major,0.0434,116.074,3/4,0.38,2019
Alternative,Masego,Lady Lady,58VCh2HRH383vAoG7be3wo,53,0.295,0.711,158000,0.681,6.47e-06,D,0.137,-5.188,Major,0.222,99.694,4/4,0.461,2020
Alternative,Tenth Avenue North,By Your Side,6qdpQ6jPiaCYE9Qw4nZVuD,52,0.0649,0.454,241827,0.7,1.1e-06,G,0.115,-6.222,Major,0.0264,130.09,4/4,0.0704,2008
Alternative,Evanescence,Tourniquet,46fyLy4W9HhAkcb67kLaAV,54,0.00574,0.459,278067,0.908,0.0201,E,0.292,-5.88,Minor,0.0818,102.132,4/4,0.145,2003
Alternative,Skillet,I Want to Live,4Ahphc0UzRSoMpJRHgnGQK,54,0.00901,0.452,208827,0.962,0.0,B,0.065,-3.063,Minor,0.0831,164.032,4/4,0.566,2016
Alternative,Papa Roach,Forever,7zQ5nqAKKfk0gtBgV70gyq,50,0.0173,0.575,246333,0.591,0.0,D,0.173,-5.916,Minor,0.028,107.967,4/4,0.332,2006
Alternative,Black Label Society,Stillborn,48Jo6ii5CSFLDK2wu6yPJW,56,6.21e-05,0.598,195547,0.877,0.000329,C#,0.371,-4.941,Major,0.0425,107.034,4/4,0.44,2018
Alternative,Grizfolk,Shaky in the Knees,5LUUJ793xnJPg7Bzrm49TP,50,0.215,0.591,209489,0.616,0.00223,G,0.0865,-7.2,Major,0.0279,117.089,3/4,0.444,2019
Alternative,Foo Fighters,I'll Stick Around,4LGKzrdEeBwR9UHCGlDT0W,53,0.00254,0.306,232533,0.985,0.626,C,0.13,-6.687,Major,0.0822,133.963,4/4,0.255,1995
Alternative,Palaye Royale,Dying In A Hot Tub,0kwbhAzmXoEfv1XAccsLGh,54,0.074,0.468,228627,0.786,0.0,C#,0.0828,-6.124,Major,0.0448,112.288,4/4,0.4,2018
Alternative,Demob Happy,Less Is More,32rG7MMvXotrLIVSGHAN5W,49,0.00378,0.529,180000,0.743,5.46e-06,C#,0.0432,-6.865,Major,0.091,112.985,4/4,0.616,2019
Alternative,McCafferty,Dead-Bird,0I8x68KiTOvx1VGDJLXzGO,47,0.272,0.539,180507,0.928,0.0,A,0.375,-5.914,Major,0.0504,142.044,4/4,0.706,2014
Alternative,Doja Cat,Candy,1VJwtWR6z7SpZRwipI12be,54,0.513,0.689,190920,0.516,0.0,G#,0.163,-5.857,Major,0.0444,124.876,4/4,0.209,2018
Alternative,Grizfolk,Waiting For You,6P0dI2yAf2cmg4UrCcStwE,50,0.000176,0.588,237853,0.894,0.23,D#,0.141,-5.564,Major,0.0403,123.031,4/4,0.552,2015
Alternative,We Are Messengers,Magnify,3wlpaljKzcvj0YYJAMIwXy,48,0.133,0.566,208627,0.766,0.0,B,0.117,-6.87,Major,0.0552,139.955,4/4,0.401,2016
Alternative,Dawes,When My Time Comes,0kzfqqvipRSBQchrB3xX8D,55,0.722,0.327,308373,0.501,0.00245,A,0.113,-8.885,Major,0.0434,115.199,4/4,0.377,2009
Alternative,Jhene Aiko,Eternal Sunshine,3t844ssjXzE9M3SDtUxTI4,51,0.798,0.439,210640,0.402,0.00122,D,0.111,-11.366,Major,0.0537,147.902,4/4,0.0493,2014
Alternative,MARINA,Oh No!,0VVNXqaDwfHngG2gXaOtlI,51,0.058,0.776,180467,0.9,0.0,C,0.256,-3.97,Major,0.0382,127.051,4/4,0.963,2009
Alternative,Stone Temple Pilots,Wicked Garden - 2017 Remaster,7FblcKgEyo6zZjSMAnYpOX,49,2e-05,0.216,245267,0.914,4.81e-05,D,0.104,-6.54,Major,0.0644,153.126,4/4,0.379,1992
Alternative,Kyle Dion,Brown,0S8mtofOXVslUNzpHLuPW0,56,0.0759,0.546,234759,0.698,0.000131,C,0.0613,-4.678,Major,0.0987,72.417,4/4,0.616,2019
Alternative,Rage Against The Machine,Take The Power Back,25CbtOzU8Pn17SAaXFjIR3,55,0.0728,0.62,336440,0.912,7.15e-05,C#,0.249,-4.011,Major,0.221,106.236,4/4,0.291,1992
Alternative,Stone Temple Pilots,Trippin' on a Hole in a Paper Heart,2gdtLnVGGg80Kj9GiqP0vH,52,0.000386,0.47,175920,0.989,0.00161,G,0.157,-3.857,Major,0.0632,106.479,4/4,0.446,1996
Alternative,Nothing More,Here's To The Heartache,144VTMTXicEwTOJQPcrpAF,50,0.00113,0.165,257093,0.919,0.0,F,0.395,-5.321,Major,0.143,83.382,3/4,0.306,2014
Alternative,Jhene Aiko,LSD,76u71tQ2GALnwY0VJyOu83,48,0.866,0.393,105533,0.673,0.000238,D,0.401,-7.568,Major,0.283,82.853,4/4,0.244,2017
Alternative,Ari Lennox,40 Shades of Choke,5toSnLJgSEwlnNzq61t63x,52,0.619,0.733,212670,0.508,0.00452,F,0.0491,-7.962,Major,0.461,104.62,4/4,0.867,2018
Alternative,Switchfoot,Meant to Live,79cAPxneo5AvbNgR6ch3Cj,53,0.00415,0.396,199813,0.905,0.0,D,0.42,-3.948,Major,0.0467,151.503,4/4,0.514,2003
Alternative,Radiohead,Jigsaw Falling Into Place,15ea10YpJIl3mJq75yzqsD,59,0.105,0.461,248893,0.833,0.00419,B,0.0741,-6.082,Minor,0.0481,165.635,4/4,0.808,2007
Alternative,GoldLink,Spanish Song (feat. WaveIQ),4rKgnSL0OriKojAcS1rGQ9,54,0.393,0.514,211813,0.779,2.8e-06,B,0.708,-6.016,Major,0.204,104.564,4/4,0.53,2019
Alternative,Tenacious D,Kickapoo,7lFgli7y2vo7sjgynHZzBP,57,0.107,0.501,254347,0.796,0.000974,C,0.539,-4.599,Major,0.104,130.719,4/4,0.582,2006
Alternative,Slipknot,Sarcastrophe,6IQdurAwr84AhnVWnrxrDP,55,0.00191,0.453,306080,0.989,0.0059,D,0.0806,-2.766,Major,0.111,102.784,4/4,0.0388,2014
Alternative,Gorillaz,Let Me Out (feat. Mavis Staples & Pusha T),44PelqgstAM0lb8rHPKfHq,53,0.211,0.607,175813,0.785,3.34e-06,C#,0.915,-5.955,Minor,0.258,81.087,4/4,0.517,2017
Alternative,Avenged Sevenfold,Coming Home,3vYP5IgBfHv9nWbNhTq3IS,53,0.000128,0.378,385400,0.975,0.0018,C#,0.204,-6.447,Minor,0.055,178.008,4/4,0.457,2013
Alternative,Lincoln Brewster,No One Like Our God,0OVsEZ9BLf4zNa4d8OOL3a,52,0.0427,0.525,249080,0.718,0.0,D,0.147,-5.464,Major,0.0433,90.016,4/4,0.288,2018
Alternative,The Score,Shakedown,4Y3NhXIiXodNbyXdLpRF0n,53,0.00192,0.49,205040,0.699,6.45e-06,C#,0.111,-5.55,Minor,0.0289,85.955,4/4,0.364,2017
Alternative,Grouplove,Colours,6gSKswfcoWvaadqvuMF3Y7,54,0.0211,0.529,257787,0.83,0.0,F#,0.0983,-5.428,Major,0.0397,93.933,4/4,0.318,2011
Alternative,Third Eye Blind,Graduate,6pLko0BJo4OmvbmPbLURsl,51,0.000904,0.498,187667,0.913,0.0,C,0.0902,-4.805,Minor,0.0446,89.359,4/4,0.45,1997
Alternative,KAYTRANADA,WEIGHT OFF,2vWxvpycD0ELvOJr6g4pQt,55,0.523,0.65,155960,0.495,0.723,C,0.123,-6.385,Minor,0.0451,80.032,4/4,0.394,2016
Alternative,Joji,Will He (Medasin Remix),4bOr88BuLILM22g8FKQWrG,52,0.545,0.614,222147,0.539,0.000614,C#,0.14,-9.408,Minor,0.12,123.943,4/4,0.348,2018
Alternative,DaniLeigh,Lil Bebe,0rj3snMN7CFiYaLIVSegml,55,0.0353,0.835,174093,0.511,1.19e-06,F,0.11,-4.431,Minor,0.0719,136.021,4/4,0.0792,2018
Alternative,Lucky Daye,Real Games,4c3d0xt7rUFDV7EnnRYi4i,53,0.432,0.766,331307,0.374,0.000107,C#,0.0714,-7.851,Major,0.0975,141.919,4/4,0.563,2019
Alternative,Aaron Lewis,That Ain’t Country,4wDxa0lo9PfPdnDifyCE6h,52,0.0217,0.728,242573,0.829,0.0,F#,0.283,-4.098,Major,0.0262,126.044,4/4,0.866,2016
